item_id,comet_score,status
pt::B008D2POAS,0.8464,PASS
pt::B008GFHP5O,0.8510,PASS
pt::B008KEPU8A,0.8778,PASS
pt::B008Y2SPH6,0.8364,PASS
pt::B009B0MY6S,0.8896,PASS
pt::B009KUT30E,0.7865,PASS
pt::B00000J08C,0.5827,RETRY
pt::B00000JHVP,0.8492,PASS
pt::B00004RC2D,0.8532,PASS
pt::B00004Z5KA,0.7026,PASS
pt::B00005NPWJ,0.8571,PASS
pt::B000067O7T,0.8413,PASS
pt::B00007JO36,0.7625,PASS
pt::B00009VQJZ,0.8295,PASS
pt::B0001LS3EI,0.7467,PASS
pt::B0001Y0OY2,0.8116,PASS
pt::B0002GRUFU,0.8183,PASS
pt::B00080G0BK,0.8570,PASS
pt::B0009HN588,0.8176,PASS
pt::B000ANOYMC,0.8206,PASS
pt::B000B8YH3W,0.8417,PASS
pt::B000BSHLJO,0.7414,PASS
pt::B000EIZPLM,0.7692,PASS
pt::B000KFRSG4,0.8176,PASS
pt::B000KLHDZO,0.8535,PASS
pt::B000KMZSQ4,0.8162,PASS
pt::B000KZ70JE,0.8448,PASS
pt::B000MQHHHQ,0.7676,PASS
pt::B000NG67E4,0.8712,PASS
pt::B000NWIOM6,0.8715,PASS
pt::B000SAJJX6,0.8014,PASS
pt::B000ZNRBK4,0.8132,PASS
pt::B001287F4S,0.8163,PASS
pt::B0014SWPO6,0.7940,PASS
pt::B0014SWPQO,0.8517,PASS
pt::B0016D1I0G,0.7386,PASS
pt::B0016LNJXM,0.8015,PASS
pt::B0017U87TS,0.8061,PASS
pt::B00180LGX6,0.8786,PASS
pt::B001HBIZPS,0.7281,PASS
pt::B001K9BFB8,0.8262,PASS
pt::B001MX5YWI,0.8427,PASS
pt::B001QTXKB0,0.8532,PASS
pt::B001S2PPT0,0.8487,PASS
pt::B001UI4EQC,0.8032,PASS
pt::B001V8SOIA,0.8255,PASS
pt::B001VEIZY2,0.7214,PASS
pt::B00267S7TQ,0.8364,PASS
pt::B0028Y9BX8,0.8650,PASS
pt::B002KEE5TQ,0.7459,PASS
pt::B002QBS9KE,0.8538,PASS
pt::B0035ERKYW,0.8807,PASS
pt::B0039ZBEBM,0.7371,PASS
pt::B003I4FD9I,0.8506,PASS
pt::B003L1ZYZ6,0.8420,PASS
pt::B003M349VS,0.8605,PASS
pt::B003VYB1KK,0.8780,PASS
pt::B003Y8DIRC,0.6632,RETRY
pt::B004265KQM,0.7940,PASS
pt::B004477D00,0.8740,PASS
pt::B0045J2LVS,0.8267,PASS
pt::B0045TYDNC,0.8587,PASS
pt::B0046CBF6Q,0.8509,PASS
pt::B0049GEFU2,0.7446,PASS
pt::B0049J2FIS,0.6824,RETRY
pt::B004AX9F9A,0.8690,PASS
pt::B004BATXQC,0.7798,PASS
pt::B004ETQHV4,0.8291,PASS
pt::B004I8HNQO,0.8596,PASS
pt::B004L5R35U,0.8637,PASS
pt::B004L5W6R0,0.8539,PASS
pt::B004N6ZC8W,0.7937,PASS
pt::B004VQCUCU,0.8487,PASS
pt::B004XW2NEW,0.8439,PASS
pt::B004YG7JV4,0.8271,PASS
pt::B004Z8W7DG,0.8481,PASS
pt::B00506VIIC,0.8079,PASS
pt::B0052WPO20,0.8034,PASS
pt::B00546JKJC,0.7157,PASS
pt::B0056K1YEA,0.8625,PASS
pt::B005CWIVYI,0.8237,PASS
pt::B005D2JE2A,0.8688,PASS
pt::B005G9PSHA,0.8215,PASS
pt::B005HY4TXS,0.7799,PASS
pt::B005IGVXJS,0.8584,PASS
pt::B005K2X8L6,0.8340,PASS
pt::B005OMOUDM,0.8637,PASS
pt::B005VDWFQI,0.8499,PASS
pt::B005WX50DM,0.8789,PASS
pt::B0061MRHZW,0.8251,PASS
pt::B00634PLTW,0.8393,PASS
pt::B0064EL2DK,0.8744,PASS
pt::B0069S2RV2,0.6958,RETRY
pt::B006DEBYWU,0.8529,PASS
pt::B006L8KRXA,0.4450,RETRY
pt::B006ZT4VA0,0.8739,PASS
pt::B007BXD6DW,0.8221,PASS
pt::B007G5Y38M,0.8642,PASS
pt::B007MV7H8S,0.8594,PASS
pt::B007N6YIF2,0.8369,PASS
pt::B007NJ3SIM,0.8799,PASS
pt::B007TATS2U,0.8347,PASS
pt::B007TIYYQ2,0.8418,PASS
pt::B007TIYZ3Y,0.8413,PASS
pt::B0080PLH0Y,0.7672,PASS
pt::B0081ER9KG,0.8430,PASS
pt::B00829THH8,0.8758,PASS
pt::B008HOBS98,0.8659,PASS
pt::B008MF3Y1W,0.7392,PASS
pt::B008OCNXDW,0.8137,PASS
pt::B008OIYDM6,0.8635,PASS
pt::B0090SLE30,0.8563,PASS
pt::B0093IZOV0,0.8301,PASS
pt::B0096JZRBI,0.8246,PASS
pt::B009924TSY,0.7693,PASS
pt::B009AOFKUM,0.8333,PASS
pt::B009IBXIOM,0.8530,PASS
pt::B00000DM9W,0.7931,PASS
pt::B00004TDLD,0.8681,PASS
pt::B000063WQ0,0.8402,PASS
pt::B000083KIH,0.8096,PASS
pt::B00008AWKZ,0.8489,PASS
pt::B0000BZ2WA,0.8561,PASS
pt::B0001BXV9U,0.8773,PASS
pt::B0001YGIB0,0.8797,PASS
pt::B0002SQ2P2,0.8729,PASS
pt::B0006TIA02,0.8655,PASS
pt::B0007QN18U,0.8797,PASS
pt::B00083Y4HO,0.8563,PASS
pt::B000928KII,0.8681,PASS
pt::B0009FJEUS,0.7925,PASS
pt::B0009WG6KM,0.8263,PASS
pt::B000AAN76Y,0.5014,RETRY
pt::B000AV14J0,0.8657,PASS
pt::B000BJHH1K,0.8604,PASS
pt::B000BTL0OA,0.8302,PASS
pt::B000C0V5RU,0.8316,PASS
pt::B000CNM8ZU,0.8008,PASS
pt::B000EWHH7I,0.8592,PASS
pt::B000FITKK8,0.8644,PASS
pt::B000GGQCIM,0.8738,PASS
pt::B000IJV4BC,0.8624,PASS
pt::B000IZDN60,0.8222,PASS
pt::B000JP1TFG,0.8674,PASS
pt::B000L6OYIM,0.8710,PASS
pt::B000LVIC58,0.8623,PASS
pt::B000M3HVLQ,0.8727,PASS
pt::B000NDA5E0,0.8591,PASS
pt::B000NLLXVQ,0.8778,PASS
pt::B000ODN7VM,0.8818,PASS
pt::B000SQYZE8,0.7542,PASS
pt::B000UJN2TW,0.8678,PASS
pt::B000W8UIZW,0.8539,PASS
pt::B000WYVBR0,0.7926,PASS
pt::B000X4PJG8,0.8507,PASS
pt::B00126U0VA,0.7489,PASS
pt::B00166EUI0,0.8548,PASS
pt::B0017K6BD2,0.6180,RETRY
pt::B00180MMZC,0.8343,PASS
pt::B001A4HAFS,0.8588,PASS
pt::B001B5QYDU,0.8190,PASS
pt::B001BNTVZU,0.8698,PASS
pt::B001EPUQAE,0.7936,PASS
pt::B001F4YIYY,0.8395,PASS
pt::B001JG2VO2,0.6642,RETRY
pt::B001JKNMBE,0.7480,PASS
pt::B001OLZE9G,0.8054,PASS
pt::B001QUA6R0,0.7805,PASS
pt::B001SAJ1VA,0.8027,PASS
pt::B001TI7GTK,0.8834,PASS
pt::B001W26TIW,0.8342,PASS
pt::B001XHBNN2,0.8151,PASS
pt::B00224ZDFY,0.8147,PASS
pt::B00292BT8O,0.8623,PASS
pt::B002FRLEIS,0.7756,PASS
pt::B002IGT7IK,0.8091,PASS
pt::B002IGT7IU,0.7075,PASS
pt::B002IJA1EG,0.8095,PASS
pt::B002ISVI3U,0.8590,PASS
pt::B002NEFL8W,0.8511,PASS
pt::B002RL875A,0.8628,PASS
pt::B002SCPH9W,0.8376,PASS
pt::B002TLT10I,0.8709,PASS
pt::B002UOR17Y,0.8181,PASS
pt::B00322PYXG,0.8802,PASS
pt::B0037258L4,0.8399,PASS
pt::B0038KR8WM,0.8826,PASS
pt::B0038LILTK,0.8524,PASS
pt::B0038S41YM,0.8861,PASS
pt::B0038W0K2K,0.8670,PASS
pt::B003BREVRM,0.8110,PASS
pt::B003IT6RDE,0.8709,PASS
pt::B003LL1EM8,0.8495,PASS
pt::B003TSDG06,0.8363,PASS
pt::B003ZM7YTA,0.8485,PASS
pt::B004EBUXHQ,0.8532,PASS
pt::B004HO58SO,0.5979,RETRY
pt::B004I1SYAK,0.7501,PASS
pt::B004LZ5XMU,0.7105,PASS
pt::B004Q7JRJI,0.8417,PASS
pt::B004S4R5CK,0.8030,PASS
pt::B004WYA852,0.8678,PASS
pt::B004Z16VTE,0.7958,PASS
pt::B0054KPK9C,0.8509,PASS
pt::B0054QNL38,0.8663,PASS
pt::B005ES0YYA,0.8652,PASS
pt::B005FE72Q6,0.8690,PASS
pt::B005GC7YJ2,0.8483,PASS
pt::B005GCSZD6,0.8363,PASS
pt::B005GRETPO,0.8420,PASS
pt::B005LN1JEC,0.8253,PASS
pt::B005PSQ5TM,0.8379,PASS
pt::B006TF36TM,0.8701,PASS
pt::B007P71IM0,0.8746,PASS
pt::B007QOX5A0,0.8737,PASS
pt::B007SZ0EOW,0.8596,PASS
pt::B0089IHBE8,0.8568,PASS
pt::B008JJLW4M,0.8522,PASS
pt::B008KW62WK,0.7450,PASS
pt::B008PWU6HM,0.8686,PASS
pt::B008RJZQSW,0.8504,PASS
pt::B008UGPBXM,0.8291,PASS
pt::B0093H4VBU,0.8526,PASS
pt::B0099SMFVQ,0.8788,PASS
pt::B009H0XQPU,0.8298,PASS
pt::B009KY58FE,0.8654,PASS
pt::1400699169,0.8733,PASS
pt::B00004SQET,0.7984,PASS
pt::B00004WCGF,0.8436,PASS
pt::B0000DIACI,0.7932,PASS
pt::B00061UHDS,0.8504,PASS
pt::B00081GAQ4,0.8162,PASS
pt::B00091S0WA,0.8492,PASS
pt::B000A7XSSY,0.8793,PASS
pt::B000BI2CIO,0.8822,PASS
pt::B000FCR754,0.8385,PASS
pt::B000GR3XYM,0.8703,PASS
pt::B000H6CBA4,0.8584,PASS
pt::B000I1D0BW,0.6583,RETRY
pt::B000P6BSEG,0.8692,PASS
pt::B000Z3A8UY,0.8599,PASS
pt::B0013N3T7O,0.7324,PASS
pt::B00184769U,0.8445,PASS
pt::B00192VWVY,0.8676,PASS
pt::B001FSKDWG,0.8520,PASS
pt::B001HLA3MG,0.8578,PASS
pt::B001ISKNKA,0.8569,PASS
pt::B001ISKNKU,0.8575,PASS
pt::B001IUQB2W,0.7658,PASS
pt::B001MSU1FS,0.8075,PASS
pt::B001OC5L0C,0.8840,PASS
pt::B001T9N11Q,0.8540,PASS
pt::B001T9N120,0.8517,PASS
pt::B001T9N12A,0.8600,PASS
pt::B001TX9P6W,0.8489,PASS
pt::B0028ACYKE,0.8783,PASS
pt::B002CZQ4GU,0.8688,PASS
pt::B002DUEBIC,0.8665,PASS
pt::B002FFZGCU,0.8767,PASS
pt::B002HHLOWC,0.8558,PASS
pt::B002IKLJV4,0.8357,PASS
pt::B002IKLJVE,0.8411,PASS
pt::B002KKYXSI,0.6585,RETRY
pt::B002L6H66M,0.6981,RETRY
pt::B002LARRDA,0.8599,PASS
pt::B002LARVXQ,0.7869,PASS
pt::B002VPE1Z2,0.8489,PASS
pt::B0034LNR7A,0.7936,PASS
pt::B00365YT4E,0.8589,PASS
pt::B0036RFEM8,0.8904,PASS
pt::B003732AE6,0.8683,PASS
pt::B003CJTQJC,0.8776,PASS
pt::B003CT4YYO,0.8565,PASS
pt::B003EO1H7E,0.8730,PASS
pt::B003IRR0YQ,0.8192,PASS
pt::B003N65X28,0.8426,PASS
pt::B003NQ6Z6Q,0.8530,PASS
pt::B003S6AXVO,0.8475,PASS
pt::B003WIYMA6,0.8861,PASS
pt::B003WOLM62,0.8711,PASS
pt::B003WQ2T5S,0.8665,PASS
pt::B003YT56WG,0.8628,PASS
pt::B0041RRS0I,0.8686,PASS
pt::B0042SDDXM,0.8781,PASS
pt::B0043VE26U,0.8476,PASS
pt::B004BU7VM0,0.8790,PASS
pt::B004C6QO94,0.8625,PASS
pt::B004CHNKE0,0.8316,PASS
pt::B004CLYEBY,0.5561,RETRY
pt::B004JJTIEW,0.7099,PASS
pt::B004JMZPJG,0.8479,PASS
pt::B004NVX8S8,0.7756,PASS
pt::B004OOOQTE,0.8693,PASS
pt::B004OXOFWS,0.8697,PASS
pt::B004ROOCO0,0.8259,PASS
pt::B004TPPWT6,0.8502,PASS
pt::B00507ALBG,0.7867,PASS
pt::B0053ZA6K6,0.8108,PASS
pt::B005441I3K,0.8396,PASS
pt::B0055OPXZ8,0.8576,PASS
pt::B005BON4K8,0.7242,PASS
pt::B005BZNE2U,0.8661,PASS
pt::B005G8G0LO,0.8734,PASS
pt::B005KUOMZE,0.8777,PASS
pt::B005L2NA54,0.8542,PASS
pt::B005LMWP82,0.8801,PASS
pt::B005LMWPGY,0.8780,PASS
pt::B005MQ7C9E,0.8584,PASS
pt::B005R9SD1W,0.8512,PASS
pt::B005YR1PV2,0.8373,PASS
pt::B00609B3J2,0.8366,PASS
pt::B0062XB9FE,0.8679,PASS
pt::B006ZAHMZA,0.8919,PASS
pt::B0070ZHY6G,0.7474,PASS
pt::B00726185Q,0.8583,PASS
pt::B0078GCMGY,0.8797,PASS
pt::B007BCIJP8,0.8080,PASS
pt::B007JPVT8G,0.8244,PASS
pt::B007X3VECU,0.8457,PASS
pt::B007XJG42E,0.8936,PASS
pt::B007XJG4F6,0.8929,PASS
pt::B007Y8DJ22,0.8130,PASS
pt::B007ZT24NA,0.8754,PASS
pt::B007ZZAMAQ,0.8247,PASS
pt::B0083I85HQ,0.7338,PASS
pt::B0086OGLUK,0.8599,PASS
pt::B0086OGLXC,0.8605,PASS
pt::B0089ZV1WY,0.8567,PASS
pt::B008CNXXM4,0.8428,PASS
pt::B008HJF60U,0.8761,PASS
pt::B008LCYIHK,0.6603,RETRY
pt::B008RQCCF0,0.8337,PASS
pt::B008XGS9G0,0.8897,PASS
pt::B0093XTHKE,0.8677,PASS
pt::B0098O9TB0,0.8778,PASS
pt::B009C97GNE,0.8484,PASS
pt::B009D79VH4,0.8649,PASS
pt::B00004THCZ,0.8426,PASS
pt::B00004WCIC,0.8440,PASS
pt::B00005K47X,0.8241,PASS
pt::B00006I53W,0.8386,PASS
pt::B00007AKDP,0.8776,PASS
pt::B00008RW8B,0.8622,PASS
pt::B00009U0XI,0.8598,PASS
pt::B0000BYRIN,0.8669,PASS
pt::B0001FSCZO,0.8528,PASS
pt::B0001G6U4S,0.8820,PASS
pt::B0002OCF0C,0.8829,PASS
pt::B0002OD3JY,0.8792,PASS
pt::B0004HPY28,0.8502,PASS
pt::B0006A7X36,0.8589,PASS
pt::B0007WK8KS,0.8483,PASS
pt::B0007Y794O,0.8451,PASS
pt::B000AM3U2I,0.7754,PASS
pt::B000N8DJB6,0.7921,PASS
pt::B000V8RCTS,0.8708,PASS
pt::B001BW5JN4,0.8617,PASS
pt::B001CIREXA,0.8775,PASS
pt::B001P05NJC,0.7978,PASS
pt::B00263D7A4,0.8187,PASS
pt::B002IRPA2G,0.8513,PASS
pt::B0030MHL66,0.8082,PASS
pt::B0033A7K7A,0.8171,PASS
pt::B00393THEK,0.8550,PASS
pt::B0039VYN1Y,0.8482,PASS
pt::B003MVMTDA,0.8591,PASS
pt::B003MVYTBU,0.8480,PASS
pt::B0041Q38N0,0.8588,PASS
pt::B0046RE21G,0.8527,PASS
pt::B004HG056M,0.8598,PASS
pt::B004JKBT1Q,0.8218,PASS
pt::B004LPY204,0.8507,PASS
pt::B004TLH6IU,0.8672,PASS
pt::B004U28GW8,0.8686,PASS
pt::B004UTQRHW,0.8609,PASS
pt::B004YLCFCM,0.8667,PASS
pt::B004Z0S7K6,0.8662,PASS
pt::B004ZNA3UA,0.8683,PASS
pt::B0052L77QW,0.8383,PASS
pt::B0053ORUS8,0.8570,PASS
pt::B0058VIWTM,0.8451,PASS
pt::B005DLDTAE,0.8720,PASS
pt::B005DVJJWQ,0.8669,PASS
pt::B005FA2XWI,0.8301,PASS
pt::B005H1Z8P4,0.8225,PASS
pt::B005HXFARS,0.8301,PASS
pt::B005J7YA4G,0.8618,PASS
pt::B005P5UMVM,0.8650,PASS
pt::B0062FZ2WS,0.8692,PASS
pt::B0067WUVF4,0.8400,PASS
pt::B006XXQRSM,0.8515,PASS
pt::B007NKOC2W,0.8281,PASS
pt::B007RE0EQC,0.8362,PASS
pt::B007SRCZMY,0.8462,PASS
pt::B007WT9SSC,0.8296,PASS
pt::B007Y5PQQ2,0.8627,PASS
pt::B00840353W,0.8655,PASS
pt::B00884WH74,0.7543,PASS
pt::B008DW95NA,0.8319,PASS
pt::B008EC4O76,0.8452,PASS
pt::B008EQZ25K,0.6252,RETRY
pt::B008FSYUO6,0.7982,PASS
pt::B008PEVUBG,0.8567,PASS
pt::B00906HNZU,0.7863,PASS
pt::B0093HMKVI,0.8520,PASS
pt::B009F1CWZ6,0.8705,PASS
pt::B009NB8WR0,0.8615,PASS
pt::B00008SCFL,0.8500,PASS
pt::B0001XE07K,0.8503,PASS
pt::B0002GDIII,0.7373,PASS
pt::B0006BKH3S,0.8324,PASS
pt::B0007KX4VU,0.8675,PASS
pt::B0007T27D2,0.8617,PASS
pt::B000AMLXHW,0.7882,PASS
pt::B000BUEMOO,0.8574,PASS
pt::B000C1Z0HA,0.8573,PASS
pt::B000E1D36S,0.8408,PASS
pt::B000F8FC9G,0.7702,PASS
pt::B000MP831G,0.8623,PASS
pt::B000QU8J8E,0.7687,PASS
pt::B000UWX70S,0.8136,PASS
pt::B000UZCR56,0.8629,PASS
pt::B000W9OJVA,0.8401,PASS
pt::B000WGB3XK,0.8778,PASS
pt::B000XB4P8Y,0.8641,PASS
pt::B000XTP3XW,0.8534,PASS
pt::B001418UU6,0.8579,PASS
pt::B00152OB4I,0.8635,PASS
pt::B0017H4G0A,0.8603,PASS
pt::B001A78PQI,0.8525,PASS
pt::B001D559Y8,0.8734,PASS
pt::B001ET6P28,0.8330,PASS
pt::B001IBMLKM,0.8618,PASS
pt::B001LYX3MQ,0.8474,PASS
pt::B001VEJEGK,0.8864,PASS
pt::B0026L7FGI,0.8794,PASS
pt::B0029LB5D4,0.8407,PASS
pt::B002AVXDWE,0.6339,RETRY
pt::B002M78L64,0.8496,PASS
pt::B002TOJXIA,0.7472,PASS
pt::B002VPE1XE,0.8561,PASS
pt::B002VPE1Y8,0.8692,PASS
pt::B002WN30IM,0.8554,PASS
pt::B0031GK3OI,0.8491,PASS
pt::B00385I7TU,0.7663,PASS
pt::B003FGF2MC,0.8681,PASS
pt::B003GAMO6Y,0.8392,PASS
pt::B003LRVNUU,0.8151,PASS
pt::B003LVZO8S,0.8672,PASS
pt::B0041H079W,0.8347,PASS
pt::B00439G3W8,0.8677,PASS
pt::B00456V6WG,0.8774,PASS
pt::B0045XV2CI,0.8101,PASS
pt::B00486MH80,0.8773,PASS
pt::B0049LBJ56,0.6481,RETRY
pt::B004CVJID8,0.8563,PASS
pt::B004D3QOPA,0.8537,PASS
pt::B004D4R9VC,0.8825,PASS
pt::B004HCYOIG,0.8088,PASS
pt::B004NY9V0O,0.8310,PASS
pt::B004QZASJ8,0.7827,PASS
pt::B004X49TAG,0.8555,PASS
pt::B004YIZWFM,0.8291,PASS
pt::B005B3VO24,0.8352,PASS
pt::B005EVEL00,0.8282,PASS
pt::B005Q3144W,0.8766,PASS
pt::B0060DW03G,0.8535,PASS
pt::B006FXVT6K,0.8442,PASS
pt::B006MJZOMW,0.8439,PASS
pt::B006YG9MU8,0.8360,PASS
pt::B00742BLO6,0.8750,PASS
pt::B0078ZZ5Q4,0.8680,PASS
pt::B0079T722E,0.8655,PASS
pt::B007E2M3SY,0.7621,PASS
pt::B007FPIP6Y,0.8673,PASS
pt::B007P5LZP2,0.8796,PASS
pt::B007XOQUY6,0.5835,RETRY
pt::B0081TXIQA,0.8300,PASS
pt::B0086KP1SM,0.7928,PASS
pt::B008C1JC4O,0.8667,PASS
pt::B008HU9R7W,0.8599,PASS
pt::B008RN266I,0.7891,PASS
pt::B008UHK3KM,0.8517,PASS
pt::B008V3TH48,0.7422,PASS
pt::B0096T97OG,0.7238,PASS
pt::B009JP461G,0.8712,PASS
pt::B00002EQCS,0.8595,PASS
pt::B00004Z5QU,0.6049,RETRY
pt::B000067SBB,0.7833,PASS
pt::B000067SOH,0.8515,PASS
pt::B000068O33,0.7166,PASS
pt::B000068O51,0.6847,RETRY
pt::B00007FGUF,0.7486,PASS
pt::B000083JZG,0.8573,PASS
pt::B0000A2QBP,0.7452,PASS
pt::B0000AZJZT,0.8523,PASS
pt::B0000B006W,0.7586,PASS
pt::B0000TU7IG,0.8799,PASS
pt::B0001Y7UAI,0.6917,RETRY
pt::B0002A4M4I,0.8801,PASS
pt::B0002ER2YQ,0.8136,PASS
pt::B0002ER2Z0,0.7881,PASS
pt::B0002GX1XA,0.7947,PASS
pt::B0002WYJSU,0.8757,PASS
pt::B000BK393Y,0.7818,PASS
pt::B000BRQU0Q,0.8561,PASS
pt::B000BX1XGQ,0.7969,PASS
pt::B000CBSGYE,0.8301,PASS
pt::B000E5GGQI,0.7909,PASS
pt::B000E8DMU8,0.7814,PASS
pt::B000F3VHV8,0.8430,PASS
pt::B000P24YBY,0.7197,PASS
pt::B000PGCTRG,0.8460,PASS
pt::B000Q85WRC,0.8635,PASS
pt::B000QY9KIS,0.8385,PASS
pt::B000QYEN1W,0.7956,PASS
pt::B000R5LWRI,0.8485,PASS
pt::B000R9J5OG,0.6395,RETRY
pt::B000T8YM34,0.7583,PASS
pt::B000T93UR2,0.8409,PASS
pt::B000V0GXR8,0.8336,PASS
pt::B000XCQ0LI,0.8389,PASS
pt::B000Y9KIOK,0.8203,PASS
pt::B001196MG0,0.8213,PASS
pt::B0016LFN2C,0.6633,RETRY
pt::B0018BQR84,0.7910,PASS
pt::B0018MB9U4,0.6893,RETRY
pt::B001EZ46F0,0.8510,PASS
pt::B001JT5S7Q,0.7513,PASS
pt::B001K3JPRA,0.8556,PASS
pt::B001OZFCI0,0.8182,PASS
pt::B001PI9AAC,0.6331,RETRY
pt::B001PS9E5I,0.8732,PASS
pt::B001S0LUCI,0.5918,RETRY
pt::B001TGUYI2,0.4567,RETRY
pt::B001U3Y8MW,0.8411,PASS
pt::B001U3YIT0,0.8185,PASS
pt::B002024KSE,0.6767,RETRY
pt::B0024UEVUO,0.7241,PASS
pt::B0026HSQ3I,0.8397,PASS
pt::B0027AGK3M,0.8123,PASS
pt::B002IO2UM2,0.8587,PASS
pt::B002JGVPH0,0.8247,PASS
pt::B002LBROAA,0.6599,RETRY
pt::B002M3SHXA,0.8629,PASS
pt::B002MZUNXU,0.8427,PASS
pt::B002N2EHVQ,0.6845,RETRY
pt::B002P32990,0.6095,RETRY
pt::B002RCNX8K,0.7699,PASS
pt::B002RYYZZS,0.8613,PASS
pt::B002SIMPXM,0.6114,RETRY
pt::B002TLTEAA,0.8659,PASS
pt::B002XW44QY,0.8596,PASS
pt::B0034KO59U,0.7975,PASS
pt::B0035PS55O,0.6433,RETRY
pt::B0036R9XRU,0.8647,PASS
pt::B003B4BBFK,0.8778,PASS
pt::B003D3MFHC,0.8661,PASS
pt::B003L18RZU,0.6284,RETRY
pt::B003L18WTQ,0.7172,PASS
pt::B003NQ2GSW,0.8689,PASS
pt::B003O7ZALU,0.8016,PASS
pt::B003RF6H66,0.6665,RETRY
pt::B003WV5DJC,0.6926,RETRY
pt::B003XM1WE0,0.8353,PASS
pt::B003XM9774,0.8212,PASS
pt::B003ZZSVIK,0.8445,PASS
pt::B0040NGWOQ,0.7824,PASS
pt::B0041ORN6U,0.8615,PASS
pt::B004286VMW,0.8481,PASS
pt::B004G1400A,0.7943,PASS
pt::B004OBRBHQ,0.8815,PASS
pt::B004P8J806,0.8233,PASS
pt::B004T9Y0MW,0.8869,PASS
pt::B004TZVKIS,0.7346,PASS
pt::B004U1Y3IU,0.6489,RETRY
pt::B004U4WYLU,0.8485,PASS
pt::B004UC4HCG,0.8037,PASS
pt::B004X8EO6Q,0.7962,PASS
pt::B004ZMYJR4,0.8243,PASS
pt::B005E2XQQY,0.7032,PASS
pt::B005E2XTO8,0.6246,RETRY
pt::B005INYP7I,0.7703,PASS
pt::B005J6SCPK,0.8352,PASS
pt::B005LC2MLC,0.7929,PASS
pt::B005LS2GPI,0.8133,PASS
pt::B005QZ8BCI,0.8574,PASS
pt::B0060B7NCG,0.7811,PASS
pt::B0062K951C,0.8468,PASS
pt::B006LP0FXA,0.8674,PASS
pt::B00752R4PK,0.8702,PASS
pt::B007B5RIN4,0.8573,PASS
pt::B007CNL35E,0.8331,PASS
pt::B007EM7N70,0.7874,PASS
pt::B007NLSGOQ,0.7777,PASS
pt::B007NZGPAY,0.7766,PASS
pt::B007P77WAW,0.7623,PASS
pt::B007PODI1W,0.5457,RETRY
pt::B008LTBITY,0.7827,PASS
pt::B009APBY0G,0.8709,PASS
pt::B00000J1V3,0.7910,PASS
pt::B0001FV2YM,0.8759,PASS
pt::B0002TA3JM,0.7243,PASS
pt::B0006PY3DY,0.8100,PASS
pt::B000AA2RCY,0.6266,RETRY
pt::B000F3SB6C,0.6852,RETRY
pt::B000FTZ25E,0.8448,PASS
pt::B000I992XY,0.6929,RETRY
pt::B000KG6H10,0.8601,PASS
pt::B000NLLXUM,0.8774,PASS
pt::B000PHG7AA,0.8158,PASS
pt::B000R6QAHY,0.8735,PASS
pt::B000S6AMAO,0.8658,PASS
pt::B000UTQOEW,0.8265,PASS
pt::B000V01RLK,0.8566,PASS
pt::B000WLXO8M,0.8504,PASS
pt::B000Z9R2QQ,0.7792,PASS
pt::B0013FNZ1M,0.8754,PASS
pt::B0014CT6Q2,0.6344,RETRY
pt::B0015KYV3Q,0.8769,PASS
pt::B0015L0T3G,0.8767,PASS
pt::B0017O3U8M,0.8865,PASS
pt::B001BSIXT0,0.8359,PASS
pt::B001CBRWXY,0.8741,PASS
pt::B001DULYZG,0.7633,PASS
pt::B001FA1NZU,0.8852,PASS
pt::B001FA1O18,0.8837,PASS
pt::B001KB6Z2U,0.8282,PASS
pt::B001LYL9A4,0.8454,PASS
pt::B001M56DI0,0.8457,PASS
pt::B001N89O9Q,0.8795,PASS
pt::B001QDM8QY,0.8675,PASS
pt::B001T0HFNA,0.5848,RETRY
pt::B001UE8IMC,0.8535,PASS
pt::B00243HHNY,0.8262,PASS
pt::B0026MRTHM,0.8672,PASS
pt::B0028FIQLK,0.8495,PASS
pt::B002COJEOU,0.7534,PASS
pt::B002DWQU48,0.8550,PASS
pt::B002IRY3ME,0.7540,PASS
pt::B002N8726W,0.8561,PASS
pt::B002NEG0VO,0.8623,PASS
pt::B002QXZPFE,0.8330,PASS
pt::B002USUMPI,0.8595,PASS
pt::B002VPE1PW,0.8618,PASS
pt::B0030BZDUI,0.8188,PASS
pt::B00333CYQY,0.8322,PASS
pt::B0035AN31A,0.8739,PASS
pt::B0035CLBT4,0.8204,PASS
pt::B0037YTFZC,0.8650,PASS
pt::B003LSTD42,0.8817,PASS
pt::B0045H4FLO,0.8567,PASS
pt::B004A81PJI,0.8632,PASS
pt::B004G8A5ZW,0.8301,PASS
pt::B004GIZ61K,0.8550,PASS
pt::B004HYGU18,0.8753,PASS
pt::B004N62HZI,0.8245,PASS
pt::B004N62I0C,0.8724,PASS
pt::B004N85YEW,0.8587,PASS
pt::B004PXJGXU,0.8270,PASS
pt::B004RJJI7Q,0.8834,PASS
pt::B004TLH6H6,0.7802,PASS
pt::B0051JZGBI,0.8253,PASS
pt::B0052L6Q78,0.8676,PASS
pt::B0059092Q4,0.8767,PASS
pt::B005GFXH6S,0.8630,PASS
pt::B005JK62R6,0.8468,PASS
pt::B005KJGAGE,0.8567,PASS
pt::B005QWH4QA,0.8066,PASS
pt::B005XPFYBM,0.8751,PASS
pt::B006DLP7BM,0.8391,PASS
pt::B006DX89CY,0.8533,PASS
